Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
HNRNPA0,6.30783,5.97584,6.33578,6.4726,6.7456,6.9188,7.05449,6.36898,7.20294,5.35803,6.11038,6.81663,5.59664,6.45915,6.04038,6.45717,6.05702,6.54806,7.41078,4.80198,5.13876,7.0028,7.39386,5.84951,6.26093,6.54613,7.11777,7.09142,6.93527,7.54621,6.95538,7.22343,6.79237,7.15657,4.9602,6.44455,7.22731,7.09512,5.59857,7.48169,6.89772,5.07659,7.35195,5.00817,6.95064,4.62746,6.96048,5.09566,6.91218,6.12179,7.29146,5.34818,7.29476,6.6159,6.77189,7.3443,7.63643,7.00745,5.18526,6.76838,6.77035,7.14131,6.67479,6.03807,7.4115,7.11154,6.86876,6.2709,7.33393,6.62897,6.63112,7.18816,6.82619,5.48746,6.95981,6.61465,6.78012,7.24209,5.87947,6.99444,7.24768,6.27596,6.92445,6.13944,7.3252,6.52465,7.28499,6.95737,7.12886,6.32722,6.67628,7.26012,6.85029,6.40988,7.43036,6.79556,7.60318
GOLGB1,8.87039,8.66051,9.01962,8.81672,9.03967,8.80007,9.32386,8.23435,9.01469,7.80481,8.7774,9.00463,7.83731,8.72759,8.81337,9.06647,8.77188,8.7864,8.95973,8.11475,7.84005,9.24018,9.32146,8.57075,8.80817,8.49076,8.8877,9.02538,8.90786,9.30941,9.22036,8.76949,9.03205,9.40663,7.18914,8.889,9.28344,9.01259,7.62234,9.18476,8.80181,7.5302,8.77571,8.15142,9.06208,8.12714,9.17263,9.06951,8.71632,9.04417,9.14147,8.04169,9.1144,9.27117,9.10755,9.13814,9.04961,8.89074,7.75787,8.69759,9.39105,9.19088,9.07365,8.57215,9.16066,9.12815,8.96883,8.8405,9.19857,8.77941,9.01957,8.97285,9.34714,8.31267,8.94155,9.28924,8.89212,9.23871,8.71404,9.06699,8.97939,8.15739,8.65924,8.6189,8.95632,9.06428,9.09262,8.90698,9.12001,9.48017,9.08297,8.96978,9.08311,8.89037,8.96893,8.77617,9.28926
MYL9,4.68483,4.57915,4.36801,4.60911,4.91737,4.16561,4.48041,4.82459,4.61144,4.69747,4.43258,4.74407,4.76306,4.6085,4.59829,4.68678,4.75989,4.50287,4.61827,4.90356,4.65097,4.62346,4.66191,4.46332,4.89288,4.69997,4.63521,4.41708,4.65742,4.7189,4.80143,4.04426,4.60803,4.29871,4.40956,4.36422,4.21334,4.58291,4.53224,4.32587,4.69806,4.69838,4.46148,5.02082,4.86259,4.48373,4.55504,4.44974,4.3275,4.20818,4.49734,4.32114,4.04245,4.63926,4.68257,4.66611,4.18191,4.50995,4.76258,4.09078,4.32748,4.85856,4.62713,5.28295,4.69177,5.05273,4.41169,4.60669,4.66238,5.4339,4.39022,4.47983,4.32402,4.52622,5.05623,4.70051,4.8811,4.39088,4.70205,4.75798,5.29087,4.70113,4.9257,5.45919,5.16397,4.61641,4.28041,4.58281,5.01672,4.47219,4.52534,4.40146,4.55582,5.59488,4.65609,4.71382,4.18733
CTTN,5.19579,5.81216,4.9221,5.60536,4.9394,4.9121,5.12138,5.03958,4.65628,5.50613,4.58855,4.98773,5.3832,5.20992,5.14947,5.08446,4.74846,4.34613,4.63743,5.62579,5.85939,5.23693,5.10836,6.50261,5.82281,5.69012,4.98932,4.83745,5.43613,5.24965,5.234,4.85954,5.44011,5.88357,4.91668,5.20478,5.34729,5.38926,5.14377,4.97101,5.50614,6.16493,4.80133,6.93578,5.15043,5.30662,5.34967,6.00505,5.41247,5.62139,4.95418,5.21647,5.20646,5.22097,5.59628,4.97898,5.52814,5.17169,5.52633,5.24035,5.09765,5.12903,5.37557,5.77632,5.24821,5.46887,5.71238,5.46886,5.46095,5.4128,4.98563,5.28638,5.23417,5.08857,5.58417,5.53683,5.02888,5.17391,5.11529,5.28023,5.08616,5.99009,5.306,5.54136,5.2089,5.5982,5.44174,5.1253,5.1604,5.58596,5.28481,5.09335,5.00216,5.47042,5.41069,5.20513,5.63109
STOM,7.27174,6.3324,7.73682,7.00388,7.22497,7.06932,7.491,6.11168,7.77522,5.76528,6.75175,6.88168,5.96223,6.99229,6.59327,7.71694,6.93147,7.92251,7.98853,6.604,5.56193,7.33409,6.7879,6.18699,6.71304,6.47931,8.08454,8.03138,6.4051,7.21157,7.04653,7.132,7.40343,7.13051,6.20285,8.41226,6.96591,6.81891,6.97475,7.89888,8.95349,5.83656,7.85339,6.75646,6.46641,5.98635,8.19945,6.52053,7.05114,6.60872,7.60573,6.59924,8.02619,6.7963,7.58241,7.49269,7.40094,7.30294,6.10997,7.24269,7.76758,7.1667,6.3579,6.05678,7.52951,7.5929,7.97229,6.37641,7.43424,6.7042,7.88212,7.48456,7.88312,6.48637,7.17521,6.17754,7.30558,6.71821,6.61985,7.48496,7.73648,6.48823,8.34544,6.46411,7.20061,7.28428,6.58807,7.02632,6.93448,6.73725,7.46952,8.04301,7.47667,7.21547,8.18072,6.91294,7.44881
RCN1,6.62192,7.02164,6.80959,7.1681,6.66805,6.41798,6.46465,6.22213,6.70604,6.18915,6.42534,6.84203,6.25185,6.61793,6.87554,6.28621,6.54752,5.94209,6.46014,7.29953,7.09131,6.71797,7.25801,7.86932,7.24312,6.92123,6.91496,6.66275,6.84235,7.27214,6.69838,6.93343,6.91284,7.66839,6.46782,6.43567,6.84012,7.18841,5.9329,7.21486,7.35566,7.03495,6.65877,6.65303,7.11545,6.39466,6.45523,7.0058,7.1095,6.68783,6.42275,5.86552,6.85849,6.89646,6.82251,6.84411,6.79932,7.09305,6.93156,6.89264,7.09843,6.67113,6.73648,7.34414,7.04692,6.61811,7.23901,6.9571,6.55286,6.7903,6.95825,6.54681,6.92492,6.83881,6.78106,6.91033,6.85199,7.09001,6.82226,7.04926,6.84494,6.25153,6.63178,7.00386,7.12798,6.54068,7.23748,6.9568,7.17651,7.18175,6.7402,6.71511,6.71955,6.61828,6.75923,6.63048,7.43974
PABPC4,6.80361,6.5059,7.27495,7.89596,7.38786,7.76556,7.95599,7.99006,8.28837,5.6064,7.2816,7.61293,7.29135,7.71106,7.22382,7.59295,7.17266,7.68092,8.05995,6.17378,6.03409,7.68875,7.97894,6.84955,7.0096,6.84065,7.7293,8.03119,7.16826,8.19574,7.79182,8.2485,7.43123,8.38397,6.1429,7.66629,8.46139,7.33386,6.24206,7.9514,7.48443,5.40167,7.95943,6.29511,7.57616,6.03167,8.13385,6.42765,8.22398,6.59991,8.06543,6.16473,7.88195,7.61427,7.55533,8.01169,8.4847,8.3662,6.08778,7.95932,7.79895,8.02767,7.84037,7.10528,8.07586,8.07589,7.78653,7.03283,8.1975,7.46185,7.88845,7.72029,7.55326,7.37386,7.12642,7.45658,8.01472,7.80981,7.04747,7.78057,7.83002,8.68657,7.76835,7.11025,8.04493,7.67281,7.96402,7.7367,8.23219,7.40103,7.8063,8.31723,7.81768,7.72228,8.56982,7.79611,8.3369
LOC100093631,9.48596,8.19182,9.52765,8.92409,9.38142,9.1399,9.37154,8.29848,9.25822,5.96499,8.78337,9.24631,7.68142,8.45819,8.54684,8.97787,9.10901,9.20945,8.97017,7.99397,7.10636,8.80004,9.76473,8.1991,8.5882,8.303,8.60069,8.98672,8.98053,9.20304,8.93151,9.4192,8.7765,9.48354,5.60028,8.31471,9.27048,9.03116,6.69072,9.49815,9.10828,4.9285,9.27159,5.16614,8.78209,7.77058,9.28987,7.5893,8.84689,7.56239,9.28219,6.1453,9.28354,8.91817,9.06034,8.98862,9.63317,8.577,5.24931,9.08199,8.75897,9.28113,8.81779,7.89394,9.00307,9.35855,8.73491,8.60964,9.15341,8.48974,9.06212,9.02747,9.17359,7.91164,9.07937,8.61515,8.75744,9.31751,8.20933,9.82238,9.46605,8.92802,9.17907,8.62192,8.65679,9.1996,9.19699,9.21656,9.21976,9.10692,9.31981,9.27327,9.12818,8.82265,9.23255,9.2288,9.31259
CYC1,6.92195,6.9618,6.88821,7.01753,7.428,6.93932,7.15695,7.56043,7.71976,6.21672,7.1879,7.12933,7.11068,7.22248,6.99961,6.98059,6.90598,6.80682,7.73951,6.62119,6.66811,7.37612,7.97176,7.23337,7.068,7.10897,7.17369,7.20635,7.5798,7.96433,7.41941,7.73909,7.36567,7.62026,5.60489,7.15812,7.41069,7.36608,5.90928,7.78831,7.25527,6.37296,7.64824,6.64766,7.39813,6.00811,7.17923,6.64783,7.62075,6.64439,6.96368,6.98605,7.35444,7.04077,6.90211,7.46462,7.52157,7.57839,5.6811,7.66172,7.47749,7.52864,7.7183,7.27387,7.55878,7.38926,7.41537,6.67613,7.58655,7.18801,7.49449,7.5034,7.17212,6.71566,7.03211,7.27963,7.21388,7.26259,6.64762,7.30522,7.10237,8.16861,7.61167,7.20192,7.83389,7.03291,7.95198,7.31919,7.64708,7.30839,7.33723,7.51916,7.56454,7.32977,7.69728,7.49713,7.67566
PSMC2,7.70395,6.5644,8.23685,7.85244,7.42701,7.60277,8.39172,7.68011,8.53852,5.4875,7.91378,8.10718,7.19305,7.74998,7.10893,7.88923,7.50101,7.86834,8.43436,6.39748,6.17184,8.52769,8.48556,7.14117,7.22788,7.28392,8.77599,8.71745,7.78239,8.48516,8.28596,8.6972,8.361,8.79626,4.68569,8.50271,8.71912,8.33174,6.70803,8.65204,8.94268,5.51337,8.77313,5.79367,7.63904,6.70903,8.26645,6.50088,8.31635,6.60239,8.2641,5.39055,8.81135,8.51839,7.85244,8.46876,8.55977,9.16931,5.54488,8.43266,8.97249,8.53997,8.31727,7.47215,8.68714,9.17123,8.6582,7.63516,8.90392,8.01869,8.42038,8.54822,8.96511,7.07853,7.93212,7.64204,8.45668,8.51009,7.15967,8.4761,8.42284,8.23042,8.59783,6.98964,8.44642,8.12004,8.20678,8.39822,8.44842,7.87612,8.16819,8.75125,8.56627,8.03242,8.90102,8.25081,8.71523
MMP2,5.68404,5.94183,5.75034,5.77222,5.73061,5.98958,5.41668,5.82137,5.38692,6.32335,5.77845,5.5486,5.66385,5.846,5.93469,5.57025,5.6116,5.60923,5.70126,5.74134,6.25313,5.39435,5.53768,5.88901,5.86708,5.78126,5.6846,5.64839,5.71352,5.42137,5.76054,5.58926,5.88766,5.41721,6.05717,5.53815,5.55212,5.93802,6.23358,5.29347,5.57257,5.99857,5.6151,5.91745,5.71043,6.09765,5.58558,5.88077,5.80253,5.89499,5.71385,6.07201,5.66598,5.45387,5.7552,5.56177,5.59165,5.53902,5.91728,5.5637,5.56853,5.62978,5.72231,5.81877,5.56183,5.63972,5.6822,5.82065,5.60398,5.76209,5.63268,5.54459,5.5729,5.76254,5.70154,5.66916,5.91453,5.63519,5.98841,5.66494,5.6577,5.69582,5.6623,5.92762,5.64721,5.84602,5.8536,5.63616,5.92175,5.88825,5.7554,5.57549,5.66912,5.66557,5.68475,5.75374,5.53979
SF3B1,8.96463,7.05904,9.61337,9.10346,9.23075,9.23848,9.54499,8.75744,9.28737,6.62806,9.30169,9.27367,7.98838,9.36824,8.09089,9.23738,8.37314,9.3313,9.40592,6.44142,6.6693,9.55395,8.9737,7.08708,7.76169,7.36446,9.15999,9.73382,8.01437,8.99763,8.81129,9.56161,8.52954,9.29501,6.51221,9.44507,9.51646,8.71711,7.4493,9.40119,9.25695,6.50982,9.29784,6.39322,8.49188,7.29526,9.33984,7.00533,9.3203,6.95849,9.75607,6.29598,9.56323,9.2443,9.20133,9.67544,9.62819,9.32536,5.82561,9.15673,9.42705,8.84087,8.96507,7.25305,9.42729,9.48459,9.07287,7.9843,9.42668,8.73573,9.23966,9.35169,9.68361,7.98021,8.70773,8.3193,9.19151,9.16746,7.46121,9.24787,9.33135,8.48933,9.52029,7.57083,9.14631,8.91395,8.78187,9.36298,9.19955,8.38686,9.2703,9.51648,9.50419,8.85559,9.52402,9.3831,9.49423
SMARCC1,4.41426,4.2998,5.29973,5.09271,5.10872,5.05814,5.47404,5.05481,5.79868,4.60572,5.42341,4.9799,3.90017,5.55559,4.2703,5.16756,4.37398,5.04696,5.68972,4.39866,4.49615,5.63419,5.27373,4.77341,4.65219,4.11621,5.29568,5.64544,4.38671,5.38298,5.57583,6.11369,4.83868,5.73661,5.0679,5.86563,6.13589,5.33798,4.74756,5.85892,5.16141,5.03176,5.86184,4.95081,4.70432,4.02533,5.6268,4.73359,5.68903,4.00295,5.79207,4.40414,5.88871,4.65575,5.02875,5.92758,5.97667,5.61147,5.04355,5.74282,5.77622,5.528,5.06453,5.17857,5.43584,5.57313,5.22397,4.80046,5.14952,4.38126,5.70533,5.15459,5.52543,4.22779,4.80025,4.84028,5.01952,5.16266,4.53698,5.06062,5.09193,4.66991,5.35508,4.71949,5.072,5.20799,5.24655,5.51988,5.07068,4.87559,5.58953,5.92087,5.63737,5.32348,5.84778,5.23252,6.40427
NHP2L1,8.27362,7.08752,8.60052,8.4217,8.45114,8.38475,8.84635,8.02192,8.69956,5.94745,8.44852,8.77106,7.54563,8.37311,7.74956,8.08659,8.00656,8.19831,8.61129,6.79217,6.0173,8.61952,8.53553,7.03277,7.27361,7.54997,8.69269,8.62588,7.71069,8.64972,8.68412,8.8962,8.23581,8.86747,5.6065,8.53677,8.76445,8.24068,6.78211,8.69863,8.77946,5.34086,8.65959,5.5524,8.16092,7.22412,8.36391,6.20058,8.92673,7.10746,8.63138,6.78806,8.73778,8.5003,8.15657,8.92887,8.95026,8.69932,6.28828,8.45457,8.87509,8.64482,8.60758,7.40482,8.48543,8.70073,8.58846,7.71916,8.92315,8.08385,8.59514,8.54683,8.77424,7.43142,7.95376,8.02113,8.49186,8.39803,7.14861,8.29301,8.16339,8.94098,8.6533,7.33442,8.46348,8.23483,8.55839,8.61289,8.58112,7.93563,8.62698,8.71478,8.54721,8.17173,9.07157,8.76344,9.0081
TM9SF2,8.32938,6.29587,9.5409,8.75854,8.72936,8.80522,9.12005,8.18055,9.90179,5.77915,8.99434,8.5997,7.22634,9.01589,7.27318,9.42021,7.60744,9.22155,9.40764,6.43788,6.02771,9.19591,8.74396,7.35478,7.6079,7.28007,9.29064,9.09523,7.71287,8.80844,9.03853,9.36814,8.33981,9.36504,5.41431,9.03021,9.4326,8.50673,7.63177,9.55393,9.58286,6.28189,9.30964,5.06285,7.90828,6.88858,9.56106,6.84476,9.72293,6.94041,9.60779,6.16037,9.49314,8.719,8.83766,9.51035,9.38434,9.13428,6.16784,9.16138,9.54888,9.02368,8.28479,7.15061,9.1128,9.23501,9.23434,7.49243,8.81997,8.08658,9.43644,8.938,9.74865,7.21964,8.23732,7.38385,8.86856,8.81891,6.71001,8.93673,9.15606,8.74605,9.61351,7.43302,8.8549,8.98129,8.43791,9.14696,8.6853,7.96748,8.96854,9.07252,8.89956,8.70849,9.79611,9.17788,10.0697
SYNGR2,8.49596,7.86747,8.38652,8.83271,8.44326,8.41244,8.1589,8.69051,8.68104,6.15131,8.34395,8.55931,7.98386,9.10749,8.36404,7.83778,8.26572,8.02253,8.60604,7.67139,7.62919,8.99104,8.82902,8.76781,8.08509,7.81605,8.69407,8.43226,8.26721,8.908,8.57169,8.35943,9.14456,9.1904,6.43671,9.1789,9.11003,8.5608,6.95743,8.84408,9.2622,7.33202,8.03347,7.24375,8.11446,7.37567,8.46347,7.86435,9.29561,8.61385,8.43552,7.12151,8.94621,8.10223,8.30747,8.44012,8.44994,9.67192,7.3839,8.81297,9.04053,8.8461,8.79528,8.34944,8.58115,8.74567,9.17372,8.06426,8.80163,8.16919,9.33445,8.36467,8.82645,7.75086,8.16442,8.62958,7.83879,8.77866,8.08735,8.73811,8.14831,9.02144,8.74326,8.24599,8.85835,8.10599,8.93631,8.37267,8.51864,8.78633,8.78475,8.77542,8.52495,8.70175,9.11933,8.04728,9.46737
PIP4K2B,6.83809,7.30072,7.29439,7.26154,7.03235,7.02869,6.95364,7.41544,7.07227,7.69693,7.57322,7.16128,7.10812,6.9324,7.1137,6.73178,7.32116,7.20597,6.75855,7.5915,7.37558,6.77634,6.83577,7.3338,7.19617,7.10343,6.82879,6.97809,6.90096,6.73688,6.99141,6.69113,6.82396,6.74597,7.74815,7.1142,6.81078,6.81963,7.52542,6.64937,6.8788,7.41217,6.77372,7.72233,6.9662,6.59259,6.79292,7.3425,6.72423,7.02501,7.02804,7.5462,6.57408,6.68363,7.0054,6.55348,6.82078,6.9207,7.80931,6.81895,6.8513,6.8039,6.91721,6.92513,6.81043,6.7815,6.75155,7.14505,6.78544,7.16936,6.90824,6.47916,6.82384,7.14046,6.70878,7.2494,6.75225,6.69931,7.37039,6.87088,6.83204,6.96078,6.89733,7.20595,6.83273,7.06268,6.89128,6.70566,6.86588,6.81821,6.96139,6.81064,6.64619,6.68628,6.93363,6.90565,6.69739
DCTN1,5.40113,4.61935,5.58282,5.86671,6.22001,5.81098,5.77139,5.5286,6.0595,3.99414,5.70755,5.85331,5.05146,5.8602,5.45557,5.88564,4.99439,5.89782,6.10781,4.36013,4.38304,6.55413,6.87315,5.28555,6.04522,5.44651,6.04787,5.89992,5.56562,6.59713,6.40944,6.46451,6.28576,6.48298,3.62685,6.21762,6.52624,5.96951,4.40639,6.40261,5.98508,4.04974,6.2361,4.60601,5.85066,4.80745,6.24154,4.24606,6.58284,5.14227,6.25179,3.74288,5.95302,4.31087,5.00896,6.60866,6.38919,6.44006,3.87182,6.44267,6.16206,6.24057,6.1843,5.57061,6.52459,6.45669,6.57079,5.16601,6.22845,5.78865,6.45642,6.26938,6.00878,5.42222,5.57209,5.99323,6.06558,6.63684,4.76835,6.34602,5.60159,7.12948,5.74821,6.57182,6.27944,5.54522,6.63126,6.30445,6.28238,5.97378,6.13863,6.55559,6.26269,6.09286,6.34502,6.18145,6.74624
BCLAF1,7.60915,6.66424,9.0342,7.92449,8.49183,8.17087,8.82153,7.39551,8.66682,4.68473,8.05889,8.56521,6.7912,7.69881,7.3422,8.50736,7.84308,8.3323,8.81156,5.82367,5.61285,8.52834,9.04794,7.04703,7.49998,7.61372,8.73745,8.97215,8.15168,8.97288,8.23198,9.13174,7.7393,8.9639,5.35376,8.21908,8.86262,8.5631,6.73159,8.94991,8.47328,4.01769,8.7892,4.68738,8.01636,6.61623,8.85235,6.4304,8.73247,6.2954,8.93728,5.88382,9.04711,8.81329,8.23301,8.86804,9.23191,8.34866,4.89259,8.49348,8.57045,8.68629,8.22226,6.58658,8.93951,8.6744,8.48698,7.44077,8.61332,8.25229,8.1654,8.67875,8.92925,7.08385,8.52877,7.57006,8.11715,8.65705,6.65821,8.73705,8.9107,7.90953,8.51229,7.04869,8.71432,8.23317,7.91479,8.70721,8.69924,8.12732,8.10993,8.87544,8.75162,8.13279,8.84263,8.66652,8.80801
SON,8.46419,6.57773,8.71591,7.98271,8.359,8.17264,8.46066,7.07077,8.34975,5.69164,7.99749,8.26438,7.25306,7.99799,7.94505,7.949,7.71388,7.74844,8.31694,7.33902,6.54788,7.99085,8.65515,6.63643,7.31386,7.32808,8.2056,8.47863,8.09395,8.7422,8.09571,8.88436,8.27283,8.6587,5.44487,8.56366,8.89414,8.33998,6.51167,8.72969,8.3248,5.05484,8.51069,4.9032,8.24352,5.98494,8.63291,6.84587,8.48125,6.61717,8.86782,6.12123,8.89793,8.87043,8.43122,8.69525,8.84035,8.61551,5.42829,8.31778,8.34978,8.60926,8.25405,7.13532,8.75446,8.43944,8.35352,7.4845,8.64744,8.04986,8.0575,8.7023,8.41416,7.33836,8.5101,8.04471,8.32061,8.70994,7.22127,8.55854,8.53009,7.9369,8.40983,7.85704,8.53069,8.0872,8.31205,8.80733,8.71194,8.18328,8.15638,8.38206,8.76349,8.1058,8.60218,8.48868,8.60517
PXN,4.64117,4.85205,5.05547,5.07272,4.48296,5.04638,4.37721,4.96064,5.25193,5.01251,5.26624,4.89215,5.02051,5.119,4.7034,4.72498,4.81047,5.10812,5.39991,4.95396,4.6165,5.40124,4.43976,4.44929,4.62766,4.58284,5.15554,4.91681,4.43549,4.43024,4.92622,4.61422,4.51928,4.44549,5.09913,6.00909,4.68609,4.23512,4.9479,4.52753,4.94752,4.49399,4.69331,4.71738,4.69583,5.19272,4.85278,4.6531,5.14008,4.78871,5.59377,4.543,4.47097,4.43572,4.35537,4.73564,4.57138,4.9959,4.94444,5.18458,5.12772,4.5535,4.85538,4.87697,4.7246,5.38636,4.7897,4.6149,4.82445,4.78777,4.8757,4.92849,5.28414,4.60962,4.73477,4.81629,4.97613,4.42471,4.76083,4.57215,5.09517,5.28154,5.52632,4.76316,4.76049,4.63377,4.58466,4.76676,4.71367,4.59936,5.10132,5.84839,4.73036,4.98687,5.38966,5.04024,5.08732
KPNA2,5.8396,4.74163,5.32829,5.40932,5.18158,5.37215,5.45937,5.75033,5.81866,4.09825,5.61412,5.44736,5.1366,5.85421,5.237,5.53725,5.19603,5.29476,5.73355,4.23646,4.19613,5.6711,5.59833,4.83031,4.99667,4.64019,5.36487,5.40059,5.18006,5.70079,5.09456,6.75832,5.46918,6.25796,4.8616,6.26381,5.95486,6.40063,5.06188,5.57898,6.27509,4.87573,5.95577,4.82182,5.3241,4.78353,5.77171,4.86645,6.22059,4.89098,6.08553,4.27175,6.58724,5.85412,5.84986,5.97552,6.15584,8.13208,4.15006,7.09498,6.07956,5.69965,5.86463,4.69582,5.63061,6.27701,5.99638,4.85293,5.77689,5.38519,5.98025,5.73446,5.76943,4.85672,5.53494,5.88592,5.98234,5.85196,4.68413,6.1068,5.60856,5.68257,5.51411,4.87006,5.55029,5.22604,5.7602,6.22457,5.46864,5.04965,5.34519,6.38786,6.31153,5.95644,6.77851,6.05133,6.44171
ATP6V1B2,7.49841,6.38965,7.28429,7.29546,7.03264,7.22765,7.50737,8.27804,7.34414,6.48884,7.06857,6.84376,6.39554,7.90823,6.46786,7.47798,7.28738,7.32963,8.6072,6.43072,6.72261,7.33729,7.54528,6.81837,6.70599,6.68855,7.87929,8.00698,7.24035,7.81123,7.22526,7.92365,7.80795,7.85208,7.06005,8.12633,7.72713,7.99942,7.36046,7.66366,8.71952,6.59887,8.21918,6.84302,7.25089,5.91513,8.12334,6.8253,7.69978,6.38889,7.63712,7.04816,7.90097,7.37291,7.77912,7.80853,7.91662,8.38444,6.78211,7.95575,8.01027,7.61548,7.42505,6.68953,7.92217,7.76184,8.28149,7.01984,7.81641,7.3878,8.00056,7.57905,7.83818,7.25982,7.5349,7.2943,7.6811,8.0625,6.94914,7.68137,8.69624,7.38905,7.87801,6.72491,7.46521,7.28137,7.45169,7.75965,8.0195,7.02345,7.54598,7.76044,8.43447,7.249,8.11065,7.57827,7.99733
TUBA1B,12.1944,11.1865,11.8739,12.0479,11.6145,11.8033,11.8533,11.6358,12.193,10.0624,11.9253,11.8207,11.6902,11.7949,11.457,11.9049,11.8374,12.3361,12.1788,10.9616,10.512,12.2811,11.9245,11.2916,11.4715,11.5294,12.4097,12.0156,11.626,11.7754,12.3673,12.0423,12.5048,12.0362,8.70364,12.0661,12.0336,11.9862,10.4909,12.0735,11.9537,9.26985,12.035,9.79175,11.523,11.1596,12.4773,10.9833,11.9343,11.3278,12.1353,10.0476,12.306,11.9221,12.1564,11.742,12.1468,11.8843,9.6869,12.3212,12.1736,12.4029,12.159,11.5343,12.0948,12.19,11.9413,12.13,12.2312,11.8851,12.3336,12.2951,12.4698,11.6144,11.9709,12.1184,12.0866,12.107,11.4019,12.2284,12.2904,12.2479,12.2554,11.8266,12.1244,12.1409,12.4069,11.9369,11.943,11.7956,12.2095,12.5145,12.4945,11.9302,12.1277,12.2507,12.1995
RBBP7,8.11518,7.31939,8.4814,8.4309,8.24685,8.42914,8.59674,8.37194,8.78355,6.07236,8.30781,8.60252,8.08148,8.47118,7.90453,8.55572,8.34009,8.39741,8.61679,6.98553,7.04142,8.62702,8.92743,7.90837,7.64553,8.00063,8.40393,8.82656,8.12342,8.76105,8.52879,9.29593,8.23836,9.11547,6.72027,8.67144,9.08759,8.56764,7.25467,9.08051,8.51168,6.3248,8.92744,7.05547,8.14392,6.01109,8.76493,7.0601,8.81602,7.25287,8.58872,6.61851,9.08904,8.86601,8.60945,9.07433,9.3204,9.08263,6.04977,8.85196,8.72926,8.70996,8.5046,7.75394,8.58854,8.79419,8.62227,7.64732,9.15467,8.53164,8.69044,8.72325,8.79627,7.79687,8.34577,8.28714,8.45442,8.81342,7.68534,8.56227,8.40237,8.42773,8.31779,7.70722,8.44235,8.05661,8.68348,8.79094,8.65065,8.4174,8.44189,8.8715,8.57968,8.27608,9.05573,8.59722,9.05063
SDHA,8.36345,8.18591,7.96407,8.05141,8.4272,8.29801,8.31291,7.9826,8.61003,7.80486,8.05697,8.04679,7.80744,8.26643,7.87537,8.34752,8.16241,8.01647,8.53514,8.12978,8.06092,8.21822,8.37965,7.82924,7.81893,8.13074,8.24872,8.15638,7.86206,8.18435,8.03666,8.01673,8.1176,8.25736,7.63724,8.22415,8.22406,7.98463,6.42292,8.09927,7.91952,7.52408,7.98558,7.46279,8.37244,8.1639,8.33831,7.69856,8.2026,7.70592,8.02091,7.67266,8.10906,7.89298,8.10161,8.15567,8.44257,8.23357,7.54513,8.42999,8.07595,8.41354,8.72993,8.24195,8.28462,8.61495,8.02024,8.28145,8.33811,8.0528,8.10431,8.25924,8.01882,7.85568,7.99371,8.63912,8.20152,8.48629,8.07437,8.34913,8.13044,8.80029,8.27612,8.19116,8.43559,8.07008,8.50438,7.96793,8.4787,8.40541,8.50533,8.54445,8.30926,8.16943,8.03847,8.33924,8.4082
RPS29,10.9218,11.101,11.4911,11.4287,11.3593,11.6064,11.8852,11.3928,11.4857,10.7715,11.3511,11.4487,11.3357,10.9595,11.0667,11.4122,11.4525,11.1287,11.3163,11.0622,11.0223,11.1582,11.9645,12.1045,11.7316,11.753,11.1324,11.6619,11.786,11.6702,11.5199,11.2979,10.636,11.7289,9.7676,10.2028,11.2322,11.3511,10.3225,11.5559,11.2149,11.0245,11.1894,11.5957,11.3982,10.9323,10.9535,11.5394,11.1242,11.4634,10.8134,10.8934,11.313,11.6593,11.1832,11.6673,11.6856,11.0374,11.219,10.9945,11.0937,11.2185,11.483,11.6923,11.4175,11.1885,11.2754,11.4651,11.299,11.3103,10.8525,11.2923,11.1672,10.4944,11.052,11.2598,10.7607,10.9249,11.6016,11.0883,11.1584,10.4196,11.124,11.1423,11.1208,11.0773,11.4493,11.2303,11.3473,11.4522,11.281,11.103,10.9907,10.7846,11.2866,10.9581,11.3548
